"ID","year_id","coach_age","coach_level","coach_employer","coach_role","full","new","isHC","job_inx","HC_inx","last_job","tm_abbr","team","league_id","wins","losses","ties","g_playoffs","wins_playoffs","coach_remarks","coach_names","coach_first","coach_last"
"/coaches/CameCa0.htm",1984,23,"College","Michigan","Graduate Assistant","College - Michigan - Graduate Assistant",TRUE,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Cameron,Cam","2007","2007"
"/coaches/CameCa0.htm",1985,24,"College","Michigan","Graduate Assistant","College - Michigan - Graduate Assistant",FALSE,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Cameron,Cam","2007","2007"
"/coaches/CameCa0.htm",1986,25,"College","Michigan","Wide Receivers","College - Michigan - Wide Receivers",TRUE,0,2,0,"College - Graduate Assistant",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Cameron,Cam","2007","2007"
"/coaches/CameCa0.htm",1987,26,"College","Michigan","Wide Receivers","College - Michigan - Wide Receivers",FALSE,0,2,0,"College - Graduate Assistant",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Cameron,Cam","2007","2007"
"/coaches/CameCa0.htm",1988,27,"College","Michigan","Wide Receivers","College - Michigan - Wide Receivers",FALSE,0,2,0,"College - Graduate Assistant",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Cameron,Cam","2007","2007"
"/coaches/CameCa0.htm",1989,28,"College","Michigan","Wide Receivers","College - Michigan - Wide Receivers",FALSE,0,2,0,"College - Graduate Assistant",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Cameron,Cam","2007","2007"
"/coaches/CameCa0.htm",1990,29,"College","Michigan","Quarterbacks/Wide Receivers","College - Michigan - Quarterbacks/Wide Receivers",TRUE,0,3,0,"College - Wide Receivers",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Cameron,Cam","2007","2007"
"/coaches/CameCa0.htm",1991,30,"College","Michigan","Quarterbacks/Wide Receivers","College - Michigan - Quarterbacks/Wide Receivers",FALSE,0,3,0,"College - Wide Receivers",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Cameron,Cam","2007","2007"
"/coaches/CameCa0.htm",1992,31,"College","Michigan","Quarterbacks/Wide Receivers","College - Michigan - Quarterbacks/Wide Receivers",FALSE,0,3,0,"College - Wide Receivers",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Cameron,Cam","2007","2007"
"/coaches/CameCa0.htm",1993,32,"College","Michigan","Quarterbacks/Wide Receivers","College - Michigan - Quarterbacks/Wide Receivers",FALSE,0,3,0,"College - Wide Receivers",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Cameron,Cam","2007","2007"
"/coaches/CameCa0.htm",1994,33,"NFL","Washington Redskins","Quarterbacks","NFL - Washington Redskins - Quarterbacks",TRUE,0,4,0,"College - Quarterbacks/Wide Receivers",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Cameron,Cam","2007","2007"
"/coaches/CameCa0.htm",1995,34,"NFL","Washington Redskins","Quarterbacks","NFL - Washington Redskins - Quarterbacks",FALSE,0,4,0,"College - Quarterbacks/Wide Receivers",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Cameron,Cam","2007","2007"
"/coaches/CameCa0.htm",1996,35,"NFL","Washington Redskins","Quarterbacks","NFL - Washington Redskins - Quarterbacks",FALSE,0,4,0,"College - Quarterbacks/Wide Receivers",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Cameron,Cam","2007","2007"
"/coaches/CameCa0.htm",1997,36,"College","Indiana","Head Coach","College - Indiana - Head Coach",TRUE,0,5,0,"NFL - Quarterbacks",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Cameron,Cam","2007","2007"
"/coaches/CameCa0.htm",1998,37,"College","Indiana","Head Coach","College - Indiana - Head Coach",FALSE,0,5,0,"NFL - Quarterbacks",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Cameron,Cam","2007","2007"
"/coaches/CameCa0.htm",1999,38,"College","Indiana","Head Coach","College - Indiana - Head Coach",FALSE,0,5,0,"NFL - Quarterbacks",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Cameron,Cam","2007","2007"
"/coaches/CameCa0.htm",2000,39,"College","Indiana","Head Coach","College - Indiana - Head Coach",FALSE,0,5,0,"NFL - Quarterbacks",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Cameron,Cam","2007","2007"
"/coaches/CameCa0.htm",2001,40,"College","Indiana","Head Coach","College - Indiana - Head Coach",FALSE,0,5,0,"NFL - Quarterbacks",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Cameron,Cam","2007","2007"
"/coaches/CameCa0.htm",2002,41,"NFL","San Diego Chargers","Offensive Coordinator","NFL - San Diego Chargers - Offensive Coordinator",TRUE,0,6,0,"College - Head Coach",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Cameron,Cam","2007","2007"
"/coaches/CameCa0.htm",2003,42,"NFL","San Diego Chargers","Offensive Coordinator","NFL - San Diego Chargers - Offensive Coordinator",FALSE,0,6,0,"College - Head Coach",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Cameron,Cam","2007","2007"
"/coaches/CameCa0.htm",2004,43,"NFL","San Diego Chargers","Offensive Coordinator","NFL - San Diego Chargers - Offensive Coordinator",FALSE,0,6,0,"College - Head Coach",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Cameron,Cam","2007","2007"
"/coaches/CameCa0.htm",2005,44,"NFL","San Diego Chargers","Offensive Coordinator","NFL - San Diego Chargers - Offensive Coordinator",FALSE,0,6,0,"College - Head Coach",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Cameron,Cam","2007","2007"
"/coaches/CameCa0.htm",2006,45,"NFL","San Diego Chargers","Offensive Coordinator","NFL - San Diego Chargers - Offensive Coordinator",FALSE,0,6,0,"College - Head Coach",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Cameron,Cam","2007","2007"
"/coaches/CameCa0.htm",2007,46,"NFL","Miami Dolphins","Head Coach","NFL - Miami Dolphins - Head Coach",TRUE,1,7,1,"NFL - Offensive Coordinator","mia","Miami Dolphins","NFL","1","15","0","",""," ","Cameron,Cam","2007","2007"
"/coaches/CameCa0.htm",2008,47,"NFL","Baltimore Ravens","Offensive Coordinator","NFL - Baltimore Ravens - Offensive Coordinator",TRUE,0,8,NA,"NFL - Head Coach",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Cameron,Cam","2007","2007"
"/coaches/CameCa0.htm",2009,48,"NFL","Baltimore Ravens","Offensive Coordinator","NFL - Baltimore Ravens - Offensive Coordinator",FALSE,0,8,NA,"NFL - Head Coach",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Cameron,Cam","2007","2007"
"/coaches/CameCa0.htm",2010,49,"NFL","Baltimore Ravens","Offensive Coordinator","NFL - Baltimore Ravens - Offensive Coordinator",FALSE,0,8,NA,"NFL - Head Coach",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Cameron,Cam","2007","2007"
"/coaches/CameCa0.htm",2011,50,"NFL","Baltimore Ravens","Offensive Coordinator","NFL - Baltimore Ravens - Offensive Coordinator",FALSE,0,8,NA,"NFL - Head Coach",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Cameron,Cam","2007","2007"
"/coaches/CameCa0.htm",2012,51,"NFL","Baltimore Ravens","Offensive Coordinator","NFL - Baltimore Ravens - Offensive Coordinator",FALSE,0,8,NA,"NFL - Head Coach",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Cameron,Cam","2007","2007"
"/coaches/CameCa0.htm",2013,52,"College","Louisiana State","Offensive Coordinator/Quarterbacks","College - Louisiana State - Offensive Coordinator/Quarterbacks",TRUE,0,9,NA,"NFL - Offensive Coordinator",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Cameron,Cam","2007","2007"
"/coaches/CameCa0.htm",2014,53,"College","Louisiana State","Offensive Coordinator/Quarterbacks","College - Louisiana State - Offensive Coordinator/Quarterbacks",FALSE,0,9,NA,"NFL - Offensive Coordinator",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Cameron,Cam","2007","2007"
"/coaches/CameCa0.htm",2015,54,"College","Louisiana State","Offensive Coordinator/Quarterbacks","College - Louisiana State - Offensive Coordinator/Quarterbacks",FALSE,0,9,NA,"NFL - Offensive Coordinator",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Cameron,Cam","2007","2007"
"/coaches/CameCa0.htm",2016,55,"College","Louisiana State","Offensive Coordinator/Quarterbacks","College - Louisiana State - Offensive Coordinator/Quarterbacks",FALSE,0,9,NA,"NFL - Offensive Coordinator",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Cameron,Cam","2007","2007"
"/coaches/CampDa0.htm",1971,24,"College","Central Connecticut State","Assistant Coach","College - Central Connecticut State - Assistant Coach",TRUE,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Campo,Dave","2000","2002"
"/coaches/CampDa0.htm",1972,25,"College","Central Connecticut State","Assistant Coach","College - Central Connecticut State - Assistant Coach",FALSE,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Campo,Dave","2000","2002"
"/coaches/CampDa0.htm",1973,26,"College","Albany","Assistant Coach","College - Albany - Assistant Coach",TRUE,0,2,0,"College - Assistant Coach",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Campo,Dave","2000","2002"
"/coaches/CampDa0.htm",1974,27,"College","Bridgeport","Assistant Coach","College - Bridgeport - Assistant Coach",TRUE,0,3,0,"College - Assistant Coach",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Campo,Dave","2000","2002"
"/coaches/CampDa0.htm",1975,28,"College","Pittsburgh","Assistant Coach","College - Pittsburgh - Assistant Coach",TRUE,0,4,0,"College - Assistant Coach",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Campo,Dave","2000","2002"
"/coaches/CampDa0.htm",1976,29,"College","Washington State","Assistant Coach","College - Washington State - Assistant Coach",TRUE,0,5,0,"College - Assistant Coach",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Campo,Dave","2000","2002"
"/coaches/CampDa0.htm",1977,30,"College","Boise State","Assistant Coach","College - Boise State - Assistant Coach",TRUE,0,6,0,"College - Assistant Coach",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Campo,Dave","2000","2002"
"/coaches/CampDa0.htm",1978,31,"College","Boise State","Assistant Coach","College - Boise State - Assistant Coach",FALSE,0,6,0,"College - Assistant Coach",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Campo,Dave","2000","2002"
"/coaches/CampDa0.htm",1979,32,"College","Boise State","Assistant Coach","College - Boise State - Assistant Coach",FALSE,0,6,0,"College - Assistant Coach",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Campo,Dave","2000","2002"
"/coaches/CampDa0.htm",1980,33,"College","Oregon State","Assistant Coach","College - Oregon State - Assistant Coach",TRUE,0,7,0,"College - Assistant Coach",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Campo,Dave","2000","2002"
"/coaches/CampDa0.htm",1981,34,"College","Weber State","Assistant Head Coach/Defensive Coordinator","College - Weber State - Assistant Head Coach/Defensive Coordinator",TRUE,0,8,0,"College - Assistant Coach",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Campo,Dave","2000","2002"
"/coaches/CampDa0.htm",1982,35,"College","Weber State","Assistant Head Coach/Defensive Coordinator","College - Weber State - Assistant Head Coach/Defensive Coordinator",FALSE,0,8,0,"College - Assistant Coach",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Campo,Dave","2000","2002"
"/coaches/CampDa0.htm",1983,36,"College","Iowa State","Defensive Backs","College - Iowa State - Defensive Backs",TRUE,0,9,0,"College - Assistant Head Coach/Defensive Coordinator",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Campo,Dave","2000","2002"
"/coaches/CampDa0.htm",1984,37,"College","Syracuse","Defensive Backs","College - Syracuse - Defensive Backs",TRUE,0,10,0,"College - Defensive Backs",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Campo,Dave","2000","2002"
"/coaches/CampDa0.htm",1985,38,"College","Syracuse","Defensive Backs","College - Syracuse - Defensive Backs",FALSE,0,10,0,"College - Defensive Backs",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Campo,Dave","2000","2002"
"/coaches/CampDa0.htm",1986,39,"College","Syracuse","Defensive Backs","College - Syracuse - Defensive Backs",FALSE,0,10,0,"College - Defensive Backs",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Campo,Dave","2000","2002"
"/coaches/CampDa0.htm",1987,40,"College","Miami (FL)","Secondary","College - Miami (FL) - Secondary",TRUE,0,11,0,"College - Defensive Backs",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Campo,Dave","2000","2002"
"/coaches/CampDa0.htm",1988,41,"College","Miami (FL)","Secondary","College - Miami (FL) - Secondary",FALSE,0,11,0,"College - Defensive Backs",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Campo,Dave","2000","2002"
"/coaches/CampDa0.htm",1989,42,"NFL","Dallas Cowboys","Defensive Assistant","NFL - Dallas Cowboys - Defensive Assistant",TRUE,0,12,0,"College - Secondary",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Campo,Dave","2000","2002"
"/coaches/CampDa0.htm",1990,43,"NFL","Dallas Cowboys","Defensive Assistant","NFL - Dallas Cowboys - Defensive Assistant",FALSE,0,12,0,"College - Secondary",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Campo,Dave","2000","2002"
"/coaches/CampDa0.htm",1991,44,"NFL","Dallas Cowboys","Defensive Backs","NFL - Dallas Cowboys - Defensive Backs",TRUE,0,13,0,"NFL - Defensive Assistant",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Campo,Dave","2000","2002"
"/coaches/CampDa0.htm",1992,45,"NFL","Dallas Cowboys","Defensive Backs","NFL - Dallas Cowboys - Defensive Backs",FALSE,0,13,0,"NFL - Defensive Assistant",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Campo,Dave","2000","2002"
"/coaches/CampDa0.htm",1993,46,"NFL","Dallas Cowboys","Defensive Backs","NFL - Dallas Cowboys - Defensive Backs",FALSE,0,13,0,"NFL - Defensive Assistant",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Campo,Dave","2000","2002"
"/coaches/CampDa0.htm",1994,47,"NFL","Dallas Cowboys","Defensive Backs","NFL - Dallas Cowboys - Defensive Backs",FALSE,0,13,0,"NFL - Defensive Assistant",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Campo,Dave","2000","2002"
"/coaches/CampDa0.htm",1995,48,"NFL","Dallas Cowboys","Defensive Coordinator","NFL - Dallas Cowboys - Defensive Coordinator",TRUE,0,14,0,"NFL - Defensive Backs",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Campo,Dave","2000","2002"
"/coaches/CampDa0.htm",1996,49,"NFL","Dallas Cowboys","Defensive Coordinator","NFL - Dallas Cowboys - Defensive Coordinator",FALSE,0,14,0,"NFL - Defensive Backs",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Campo,Dave","2000","2002"
"/coaches/CampDa0.htm",1997,50,"NFL","Dallas Cowboys","Defensive Coordinator","NFL - Dallas Cowboys - Defensive Coordinator",FALSE,0,14,0,"NFL - Defensive Backs",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Campo,Dave","2000","2002"
"/coaches/CampDa0.htm",1998,51,"NFL","Dallas Cowboys","Defensive Coordinator","NFL - Dallas Cowboys - Defensive Coordinator",FALSE,0,14,0,"NFL - Defensive Backs",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Campo,Dave","2000","2002"
"/coaches/CampDa0.htm",1999,52,"NFL","Dallas Cowboys","Defensive Coordinator","NFL - Dallas Cowboys - Defensive Coordinator",FALSE,0,14,0,"NFL - Defensive Backs",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Campo,Dave","2000","2002"
"/coaches/CampDa0.htm",2000,53,"NFL","Dallas Cowboys","Head Coach","NFL - Dallas Cowboys - Head Coach",TRUE,1,15,1,"NFL - Defensive Coordinator","dal","Dallas Cowboys","NFL","5","11","0","",""," ","Campo,Dave","2000","2002"
"/coaches/CampDa0.htm",2001,54,"NFL","Dallas Cowboys","Head Coach","NFL - Dallas Cowboys - Head Coach",FALSE,1,15,1,"NFL - Defensive Coordinator","dal","Dallas Cowboys","NFL","5","11","0","",""," ","Campo,Dave","2000","2002"
"/coaches/CampDa0.htm",2002,55,"NFL","Dallas Cowboys","Head Coach","NFL - Dallas Cowboys - Head Coach",FALSE,1,15,1,"NFL - Defensive Coordinator","dal","Dallas Cowboys","NFL","5","11","0","",""," ","Campo,Dave","2000","2002"
"/coaches/CampDa0.htm",2003,56,"NFL","Cleveland Browns","Defensive Coordinator","NFL - Cleveland Browns - Defensive Coordinator",TRUE,0,16,NA,"NFL - Head Coach",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Campo,Dave","2000","2002"
"/coaches/CampDa0.htm",2004,57,"NFL","Cleveland Browns","Defensive Coordinator","NFL - Cleveland Browns - Defensive Coordinator",FALSE,0,16,NA,"NFL - Head Coach",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Campo,Dave","2000","2002"
"/coaches/CampDa0.htm",2005,58,"NFL","Jacksonville Jaguars","Secondary","NFL - Jacksonville Jaguars - Secondary",TRUE,0,17,NA,"NFL - Defensive Coordinator",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Campo,Dave","2000","2002"
"/coaches/CampDa0.htm",2006,59,"NFL","Jacksonville Jaguars","Secondary","NFL - Jacksonville Jaguars - Secondary",FALSE,0,17,NA,"NFL - Defensive Coordinator",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Campo,Dave","2000","2002"
"/coaches/CampDa0.htm",2007,60,"NFL","Jacksonville Jaguars","Secondary","NFL - Jacksonville Jaguars - Secondary",FALSE,0,17,NA,"NFL - Defensive Coordinator",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Campo,Dave","2000","2002"
"/coaches/CampDa0.htm",2008,61,"NFL","Dallas Cowboys","Secondary","NFL - Dallas Cowboys - Secondary",TRUE,0,18,NA,"NFL - Secondary",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Campo,Dave","2000","2002"
"/coaches/CampDa0.htm",2009,62,"NFL","Dallas Cowboys","Secondary","NFL - Dallas Cowboys - Secondary",FALSE,0,18,NA,"NFL - Secondary",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Campo,Dave","2000","2002"
"/coaches/CampDa0.htm",2010,63,"NFL","Dallas Cowboys","Secondary","NFL - Dallas Cowboys - Secondary",FALSE,0,18,NA,"NFL - Secondary",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Campo,Dave","2000","2002"
"/coaches/CampDa0.htm",2011,64,"NFL","Dallas Cowboys","Secondary","NFL - Dallas Cowboys - Secondary",FALSE,0,18,NA,"NFL - Secondary",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Campo,Dave","2000","2002"
"/coaches/CampDa0.htm",2012,65,"College","Kansas","Defensive Coordinator/Secondary","College - Kansas - Defensive Coordinator/Secondary",TRUE,0,19,NA,"NFL - Secondary",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Campo,Dave","2000","2002"
"/coaches/CampDa0.htm",2013,66,"College","Kansas","Defensive Coordinator/Secondary","College - Kansas - Defensive Coordinator/Secondary",FALSE,0,19,NA,"NFL - Secondary",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Campo,Dave","2000","2002"
"/coaches/CampDa0.htm",2014,67,"College","Kansas","Defensive Coordinator/Secondary","College - Kansas - Defensive Coordinator/Secondary",FALSE,0,19,NA,"NFL - Secondary",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Campo,Dave","2000","2002"
"/coaches/CampDa0.htm",2015,68,"College","Kansas","Defensive Coordinator/Secondary","College - Kansas - Defensive Coordinator/Secondary",FALSE,0,19,NA,"NFL - Secondary",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Campo,Dave","2000","2002"
"/coaches/CampDa0.htm",2018,71,"College","Southern California","Defensive Consultant","College - Southern California - Defensive Consultant",TRUE,0,20,NA,"College - Defensive Coordinator/Secondary",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Campo,Dave","2000","2002"
"/coaches/CampDa0.htm",2019,72,"College","Southern California","Defensive Consultant","College - Southern California - Defensive Consultant",FALSE,0,20,NA,"College - Defensive Coordinator/Secondary",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Campo,Dave","2000","2002"
"/coaches/CampDa1.htm",2010,34,"NFL","Miami Dolphins","Offensive Coaching Intern","NFL - Miami Dolphins - Offensive Coaching Intern",TRUE,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Campbell,Dan","2015","2015"
"/coaches/CampDa1.htm",2011,35,"NFL","Miami Dolphins","Tight Ends","NFL - Miami Dolphins - Tight Ends",TRUE,0,2,0,"NFL - Offensive Coaching Intern",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Campbell,Dan","2015","2015"
"/coaches/CampDa1.htm",2012,36,"NFL","Miami Dolphins","Tight Ends","NFL - Miami Dolphins - Tight Ends",FALSE,0,2,0,"NFL - Offensive Coaching Intern",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Campbell,Dan","2015","2015"
"/coaches/CampDa1.htm",2013,37,"NFL","Miami Dolphins","Tight Ends","NFL - Miami Dolphins - Tight Ends",FALSE,0,2,0,"NFL - Offensive Coaching Intern",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Campbell,Dan","2015","2015"
"/coaches/CampDa1.htm",2014,38,"NFL","Miami Dolphins","Tight Ends","NFL - Miami Dolphins - Tight Ends",FALSE,0,2,0,"NFL - Offensive Coaching Intern",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Campbell,Dan","2015","2015"
"/coaches/CampDa1.htm",2015,39,"NFL","Miami Dolphins","TE Coach/Interim Head Coach","NFL - Miami Dolphins - TE Coach/Interim Head Coach",TRUE,1,3,1,"NFL - Tight Ends","mia","Miami Dolphins","NFL","5","7","0","","","Replaced Joe Philbin after Week 4 ","Campbell,Dan","2015","2015"
"/coaches/CampDa1.htm",2016,40,"NFL","New Orleans Saints","Asst. HC/Tight Ends","NFL - New Orleans Saints - Asst. HC/Tight Ends",TRUE,0,4,NA,"NFL - TE Coach/Interim Head Coach",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Campbell,Dan","2015","2015"
"/coaches/CampDa1.htm",2017,41,"NFL","New Orleans Saints","Asst. HC/Tight Ends","NFL - New Orleans Saints - Asst. HC/Tight Ends",FALSE,0,4,NA,"NFL - TE Coach/Interim Head Coach",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Campbell,Dan","2015","2015"
"/coaches/CampDa1.htm",2018,42,"NFL","New Orleans Saints","Asst. HC/Tight Ends","NFL - New Orleans Saints - Asst. HC/Tight Ends",FALSE,0,4,NA,"NFL - TE Coach/Interim Head Coach",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Campbell,Dan","2015","2015"
"/coaches/CampDa1.htm",2019,43,"NFL","New Orleans Saints","Asst. HC/Tight Ends","NFL - New Orleans Saints - Asst. HC/Tight Ends",FALSE,0,4,NA,"NFL - TE Coach/Interim Head Coach",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Campbell,Dan","2015","2015"
"/coaches/CapeDo0.htm",1972,22,"College","Kent State","Graduate Assistant","College - Kent State - Graduate Assistant",TRUE,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Capers,Dom","1995","2005"
"/coaches/CapeDo0.htm",1973,23,"College","Kent State","Graduate Assistant","College - Kent State - Graduate Assistant",FALSE,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Capers,Dom","1995","2005"
"/coaches/CapeDo0.htm",1974,24,"College","Kent State","Graduate Assistant","College - Kent State - Graduate Assistant",FALSE,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Capers,Dom","1995","2005"
"/coaches/CapeDo0.htm",1975,25,"College","Hawaii","Defensive Backs","College - Hawaii - Defensive Backs",TRUE,0,2,0,"College - Graduate Assistant",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Capers,Dom","1995","2005"
"/coaches/CapeDo0.htm",1976,26,"College","Hawaii","Defensive Backs","College - Hawaii - Defensive Backs",FALSE,0,2,0,"College - Graduate Assistant",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Capers,Dom","1995","2005"
"/coaches/CapeDo0.htm",1977,27,"College","San Jose State","Defensive Backs","College - San Jose State - Defensive Backs",TRUE,0,3,0,"College - Defensive Backs",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Capers,Dom","1995","2005"
"/coaches/CapeDo0.htm",1978,28,"College","California","Defensive Backs","College - California - Defensive Backs",TRUE,0,4,0,"College - Defensive Backs",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Capers,Dom","1995","2005"
"/coaches/CapeDo0.htm",1979,29,"College","California","Defensive Backs","College - California - Defensive Backs",FALSE,0,4,0,"College - Defensive Backs",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Capers,Dom","1995","2005"
"/coaches/CapeDo0.htm",1980,30,"College","Tennessee","Defensive Backs","College - Tennessee - Defensive Backs",TRUE,0,5,0,"College - Defensive Backs",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Capers,Dom","1995","2005"
"/coaches/CapeDo0.htm",1981,31,"College","Tennessee","Defensive Backs","College - Tennessee - Defensive Backs",FALSE,0,5,0,"College - Defensive Backs",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Capers,Dom","1995","2005"
"/coaches/CapeDo0.htm",1982,32,"College","Ohio State","Defensive Backs","College - Ohio State - Defensive Backs",TRUE,0,6,0,"College - Defensive Backs",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Capers,Dom","1995","2005"
"/coaches/CapeDo0.htm",1983,33,"College","Ohio State","Defensive Backs","College - Ohio State - Defensive Backs",FALSE,0,6,0,"College - Defensive Backs",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Capers,Dom","1995","2005"
"/coaches/CapeDo0.htm",1984,34,"USFL","Philadelphia Stars","Defensive Backs","USFL - Philadelphia Stars - Defensive Backs",TRUE,0,7,0,"College - Defensive Backs",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Capers,Dom","1995","2005"
"/coaches/CapeDo0.htm",1985,35,"USFL","Philadelphia Stars","Defensive Backs","USFL - Philadelphia Stars - Defensive Backs",FALSE,0,7,0,"College - Defensive Backs",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Capers,Dom","1995","2005"
"/coaches/CapeDo0.htm",1986,36,"NFL","New Orleans Saints","Defensive Backs","NFL - New Orleans Saints - Defensive Backs",TRUE,0,8,0,"USFL - Defensive Backs",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Capers,Dom","1995","2005"
"/coaches/CapeDo0.htm",1987,37,"NFL","New Orleans Saints","Defensive Backs","NFL - New Orleans Saints - Defensive Backs",FALSE,0,8,0,"USFL - Defensive Backs",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Capers,Dom","1995","2005"
"/coaches/CapeDo0.htm",1988,38,"NFL","New Orleans Saints","Defensive Backs","NFL - New Orleans Saints - Defensive Backs",FALSE,0,8,0,"USFL - Defensive Backs",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Capers,Dom","1995","2005"
"/coaches/CapeDo0.htm",1989,39,"NFL","New Orleans Saints","Defensive Backs","NFL - New Orleans Saints - Defensive Backs",FALSE,0,8,0,"USFL - Defensive Backs",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Capers,Dom","1995","2005"
